"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,34,23,0.470466811141516,0.61,0.513,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
2,33,22,0.461759893456608,0.606,0.502,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
3,36,26,0.507388630709821,0.617,0.506,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
4,34,22,0.47693287835983,0.61,0.52,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
5,37,28,0.514645627103277,0.621,0.503,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
6,38,25,0.549252741959558,0.625,0.532,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
7,36,25,0.499182917370377,0.617,0.532,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
8,42,31,0.602538999102968,0.641,0.524,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
9,42,36,0.583729977487601,0.641,0.511,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
10,36,22,0.516744513348421,0.617,0.54,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
11,45,37,0.641148313517696,0.654,0.523,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
12,42,28,0.617061375107633,0.641,0.561,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
13,40,32,0.548404396928521,0.633,0.513,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
14,39,26,0.556699951210145,0.629,0.541,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
15,44,37,0.628173092299443,0.649,0.516,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
16,46,41,0.652380471360462,0.658,0.509,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
17,41,29,0.593647932499938,0.637,0.53,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
18,57,65,0.800066076766465,0.709,0.503,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
19,49,48,0.683985832048971,0.671,0.493,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
20,43,31,0.629481108774199,0.645,0.544,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
21,47,36,0.688736036592139,0.662,0.549,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
22,49,39,0.710900512998021,0.671,0.547,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
23,48,39,0.698316084091753,0.667,0.541,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
24,52,47,0.753916579360599,0.685,0.544,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
25,45,34,0.650211080303111,0.654,0.537,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
26,47,40,0.675995800706126,0.662,0.526,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
27,53,47,0.767988705079057,0.69,0.533,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
28,61,61,0.892843775761846,0.73,0.554,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
29,53,43,0.784794232462173,0.69,0.562,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
30,54,50,0.788068755425693,0.694,0.535,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
31,49,43,0.705582871153699,0.671,0.531,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
32,55,55,0.791931517792764,0.699,0.518,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
33,47,37,0.685620570617736,0.662,0.532,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
34,55,56,0.77986790508494,0.699,0.522,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
35,48,40,0.687674095549491,0.667,0.537,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
36,49,37,0.720756785873269,0.671,0.556,-0.102755102040816,0.525252525252525,2,1.47474747474747,52,100,2600,0.54035,0.540385215033111,1
