"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,52,47,0.960911096030033,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
2,52,52,0.962087274752786,0.685,0.713,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
3,52,47,0.961086844900461,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
4,52,47,0.961174309159771,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
5,52,47,0.961261719073162,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
6,52,47,0.961348950614061,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
7,52,47,0.961435882354555,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
8,52,47,0.961522391036817,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
9,52,46,0.961614810598652,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
10,52,46,0.962377782099018,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
11,52,46,0.962468665298945,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
12,52,46,0.962551464569029,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
13,52,46,0.962626052161928,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
14,53,51,0.980791808790642,0.69,0.726,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
15,52,47,0.962748995845792,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
16,52,47,0.962811305645222,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
17,52,47,0.962871889947033,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
18,52,47,0.962923570151755,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
19,52,47,0.962966257840428,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
20,52,47,0.962999903905032,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
21,52,47,0.963031023470601,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
22,52,46,0.963394557805617,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
23,52,46,0.963413432828578,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
24,51,41,0.9453051073281,0.68,0.745,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
25,52,46,0.963442851126595,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
26,52,46,0.963116522921033,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
27,52,46,0.963472093615746,0.685,0.736,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
28,52,46,0.963475544260583,0.685,0.736,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
29,52,47,0.963455147663536,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
30,52,47,0.963451980503403,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
31,52,47,0.963445777909935,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
32,52,47,0.963436298840366,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
33,52,47,0.963423561514146,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
34,52,47,0.963407588731563,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
35,52,47,0.963730620600972,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
36,54,57,1,0.694,0.713,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
37,52,46,0.963691225896289,0.685,0.736,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
38,52,46,0.963295005799883,0.685,0.736,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
39,52,46,0.962895189375611,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
40,52,46,0.962835147322181,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
41,52,46,0.962431351969744,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
42,52,46,0.962367116348585,0.685,0.735,-0.495714285714286,0.525252525252525,2,1.47474747474747,52,100,2600,0.7329,0.732804720301279,1
