"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,24,32,0.48335800713845,0.575,0.341,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
2,28,45,0.578057011573667,0.588,0.304,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
3,25,34,0.523086402924477,0.578,0.377,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
4,33,65,0.672052260382006,0.606,0.341,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
5,23,32,0.472045137751573,0.571,0.32,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
6,25,33,0.519323866486958,0.578,0.37,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
7,19,18,0.390768062498306,0.559,0.363,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
8,31,53,0.638506969479449,0.599,0.361,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
9,21,25,0.421907886266732,0.565,0.362,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
10,30,47,0.630842246794408,0.595,0.37,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
11,35,71,0.71566775579309,0.613,0.339,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
12,22,29,0.427345884018823,0.568,0.329,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
13,28,40,0.58449527371002,0.588,0.352,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
14,30,53,0.610449556570118,0.595,0.331,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
15,38,72,0.804169710265128,0.625,0.371,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
16,35,62,0.736002449283924,0.613,0.365,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
17,30,46,0.628284379227556,0.595,0.363,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
18,22,27,0.436348967730003,0.568,0.316,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
19,32,51,0.660360755555831,0.602,0.375,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
20,32,61,0.642016343800615,0.602,0.357,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
21,31,59,0.615097687888143,0.599,0.312,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
22,24,27,0.511096578847599,0.575,0.362,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
23,32,60,0.640157026232956,0.602,0.359,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
24,36,65,0.761264894458236,0.617,0.378,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
25,35,66,0.715790454553744,0.613,0.356,0.283695097063215,0.343434343434343,2,1.65656565656566,34,100,1700,0.35099,0.350996366912749,1
