"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,52,47,0.9811742267271,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
2,52,47,0.981141299844007,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
3,52,47,0.981107672581137,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
4,52,47,0.981073130231434,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
5,52,47,0.981037721825184,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
6,52,47,0.981001497622337,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
7,52,47,0.980964633317154,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
8,52,47,0.980927181148047,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
9,52,47,0.980889456537652,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
10,52,47,0.980851250329736,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
11,52,47,0.98081261640201,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
12,52,47,0.98007541656219,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
13,52,47,0.980036836485472,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
14,52,47,0.979998737903301,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
15,52,47,0.979961174540954,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
16,52,47,0.979924199451958,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
17,52,47,0.979887864943127,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
18,52,47,0.979852222500564,0.685,0.735,-0.500020408163265,0.525252525252525,2,1.47474747474747,52,100,2600,0.73501,0.735045095193374,1
