"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,28,43,0.583133697243813,0.588,0.333,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
2,32,57,0.669291420058804,0.602,0.347,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
3,25,35,0.519011992360256,0.578,0.333,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
4,29,46,0.605195844627504,0.592,0.337,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
5,31,52,0.647441524899364,0.599,0.34,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
6,29,43,0.609985483565099,0.592,0.372,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
7,25,34,0.517655644621951,0.578,0.337,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
8,30,50,0.619910754551818,0.595,0.345,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
9,34,65,0.712968883652641,0.61,0.344,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
10,25,34,0.519111588242469,0.578,0.35,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
11,30,45,0.638928205066342,0.595,0.382,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
12,23,28,0.486096820200761,0.571,0.344,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
13,33,61,0.696948938590586,0.606,0.337,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
14,32,56,0.667468929178865,0.602,0.355,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
15,25,31,0.536106611729884,0.578,0.357,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
16,34,62,0.719948968914466,0.61,0.353,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
17,32,63,0.648596464077124,0.602,0.329,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
18,36,76,0.738823038359375,0.617,0.343,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
19,32,56,0.672375306198337,0.602,0.349,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
20,35,80,0.706751406709462,0.613,0.311,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
21,38,84,0.787859631800289,0.625,0.339,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
22,28,42,0.593283926547949,0.588,0.354,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
23,36,71,0.75737214939908,0.617,0.343,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
24,33,56,0.702311425923928,0.606,0.377,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
25,29,44,0.613366863628223,0.592,0.367,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
26,39,82,0.82536475517433,0.629,0.351,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
27,27,40,0.559889577823697,0.585,0.33,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
28,31,53,0.649147016106811,0.599,0.359,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
29,34,65,0.712519215827489,0.61,0.351,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
30,31,57,0.634603743882956,0.599,0.318,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
31,47,124,1,0.662,0.339,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
32,39,85,0.81977223868129,0.629,0.331,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
33,30,46,0.643570500392384,0.595,0.366,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
34,26,35,0.543343660895697,0.581,0.378,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
35,36,77,0.742814581944697,0.617,0.33,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
36,32,49,0.704514615174154,0.602,0.375,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
37,33,57,0.710020110344813,0.606,0.367,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
38,32,57,0.668198400437358,0.602,0.333,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
39,25,34,0.527940504591997,0.578,0.34,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
40,36,71,0.759222757037515,0.617,0.36,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
41,34,65,0.708592529999301,0.61,0.353,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
42,31,52,0.662377536780111,0.599,0.34,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
43,32,57,0.673291525486668,0.602,0.343,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
44,46,115,0.981764772192787,0.658,0.353,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
45,36,67,0.766623101507023,0.617,0.37,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
46,29,45,0.607904310923262,0.592,0.355,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
47,36,76,0.743877934345478,0.617,0.329,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
48,31,50,0.65953575632095,0.599,0.357,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
49,27,40,0.563664731630235,0.585,0.362,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
50,39,82,0.828940321690558,0.629,0.347,0.288229367844699,0.343434343434343,2,1.65656565656566,34,100,1700,0.34877,0.348724394214295,1
