"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,34,66,0.68350551069073,0.61,0.328,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
2,38,89,0.759751083087057,0.625,0.323,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
3,24,28,0.512638546557778,0.575,0.351,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
4,33,59,0.671561907939996,0.606,0.356,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
5,29,50,0.569404280363379,0.592,0.325,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
6,32,63,0.632618680298379,0.602,0.323,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
7,36,75,0.731896402448851,0.617,0.327,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
8,38,81,0.781948730762492,0.625,0.35,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
9,30,54,0.604187447429434,0.595,0.294,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
10,35,63,0.734039852778181,0.613,0.339,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
11,32,58,0.653748869820196,0.602,0.335,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
12,33,68,0.663944327569076,0.606,0.278,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
13,37,78,0.756129312692754,0.621,0.318,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
14,32,53,0.66675662218376,0.602,0.359,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
15,39,85,0.798293360748803,0.629,0.323,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
16,29,42,0.605334764950424,0.592,0.357,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
17,38,81,0.785088201727573,0.625,0.33,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
18,32,56,0.662659978589139,0.602,0.327,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
19,44,111,0.905733920108856,0.649,0.335,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
20,30,54,0.599785718057792,0.595,0.303,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
21,36,75,0.732341777720683,0.617,0.333,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
22,32,56,0.657779582408353,0.602,0.343,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
23,35,65,0.733527909859288,0.613,0.35,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
24,28,38,0.598649084983656,0.588,0.36,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
25,31,54,0.626192047964988,0.599,0.344,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
26,30,53,0.608605217336007,0.595,0.313,0.31030856147337,0.343434343434343,2,1.65656565656566,34,100,1700,0.33795,0.337969179903628,1
