"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,32,21,0.454113681717514,0.602,0.516,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
2,25,14,0.35316332288385,0.578,0.497,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
3,30,16,0.445709056622143,0.595,0.543,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
4,30,16,0.435605495528539,0.595,0.547,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
5,41,37,0.572350403815796,0.637,0.49,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
6,28,18,0.393555325590783,0.588,0.471,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
7,43,38,0.613134327496754,0.645,0.498,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
8,37,28,0.527988133723039,0.621,0.521,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
9,48,37,0.714118044138707,0.667,0.556,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
10,43,33,0.634081957355051,0.645,0.534,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
11,39,32,0.5640263418039,0.629,0.503,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
12,44,37,0.629971129596586,0.649,0.522,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
13,43,38,0.609953039582444,0.645,0.499,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
14,41,29,0.613772236336638,0.637,0.546,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
15,42,35,0.592055159172466,0.641,0.499,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
16,46,38,0.667675202634108,0.658,0.531,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
17,50,46,0.72508389109685,0.676,0.525,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
18,49,40,0.727461845543999,0.671,0.554,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
19,42,30,0.618535182687622,0.641,0.561,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
20,49,47,0.710129240824808,0.671,0.515,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
21,50,50,0.718102021926574,0.676,0.513,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
22,52,51,0.761821213856266,0.685,0.535,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
23,41,26,0.621368757798042,0.637,0.554,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
24,46,35,0.684646422180851,0.658,0.547,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
25,44,33,0.646713188381511,0.649,0.533,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
26,53,41,0.808440281512998,0.69,0.576,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
27,43,31,0.633750725075302,0.645,0.535,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
28,48,44,0.702438030436323,0.667,0.527,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
29,52,45,0.773833088624318,0.685,0.547,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
30,44,32,0.654583235291866,0.649,0.554,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
31,48,43,0.708463550199737,0.667,0.519,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
32,52,41,0.785842272469808,0.685,0.573,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
33,43,31,0.636566193563902,0.645,0.563,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
34,51,37,0.777205209380161,0.68,0.578,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
35,53,47,0.790050043972275,0.69,0.549,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
36,55,48,0.834881731371361,0.699,0.566,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
37,52,50,0.763204706414898,0.685,0.532,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
38,52,43,0.780718759330528,0.685,0.553,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
39,57,62,0.831812627333709,0.709,0.518,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
40,48,38,0.724102017911531,0.667,0.556,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
41,61,61,0.911938291914945,0.73,0.554,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
42,50,38,0.752677227853352,0.676,0.569,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
43,51,37,0.780186199990798,0.68,0.58,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
44,57,55,0.856918481157868,0.709,0.555,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
45,50,41,0.755421268178139,0.676,0.562,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
46,52,45,0.77423602592712,0.685,0.548,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
47,48,41,0.704565514423207,0.667,0.535,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
48,53,51,0.785770417132429,0.69,0.536,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
49,47,43,0.68648206298585,0.662,0.524,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
50,60,58,0.909161436655569,0.725,0.567,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
51,61,59,0.914160272453573,0.73,0.551,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
52,59,60,0.874251879507277,0.719,0.54,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
53,65,71,0.973930744565947,0.752,0.555,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
54,44,30,0.663167433227675,0.649,0.561,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
55,52,34,0.811927894893946,0.685,0.609,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
56,53,49,0.788538521241463,0.69,0.546,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
57,55,52,0.822630264013048,0.699,0.556,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
58,56,51,0.834408639867351,0.704,0.556,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
59,56,57,0.828431219598966,0.704,0.537,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
60,53,41,0.815337319702165,0.69,0.596,-0.117040816326531,0.525252525252525,2,1.47474747474747,52,100,2600,0.54735,0.547335415811035,1
