"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,34,20,0.489729895589116,0.61,0.553,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
2,29,10,0.447252771848755,0.592,0.631,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
3,42,32,0.608543877486329,0.641,0.546,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
4,31,21,0.421681318111333,0.599,0.492,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
5,39,36,0.534313739452316,0.629,0.476,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
6,37,26,0.528126891129235,0.621,0.521,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
7,31,17,0.45409666488142,0.599,0.533,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
8,37,23,0.540193643093177,0.621,0.554,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
9,34,18,0.502590673152694,0.61,0.556,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
10,37,26,0.535176182288225,0.621,0.508,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
11,42,37,0.589498997519102,0.641,0.511,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
12,41,32,0.588019554743887,0.637,0.516,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
13,47,41,0.680203750656776,0.662,0.521,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
14,41,32,0.585761994541115,0.637,0.522,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
15,43,35,0.615148090051269,0.645,0.523,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
16,37,30,0.508073904491272,0.621,0.476,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
17,48,38,0.698639753940556,0.667,0.539,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
18,41,27,0.608114672825429,0.637,0.56,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
19,43,31,0.6336050519014,0.645,0.545,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
20,49,41,0.713657098230254,0.671,0.539,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
21,46,36,0.670274194106867,0.658,0.54,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
22,47,38,0.692014963030375,0.662,0.537,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
23,57,55,0.837581478571469,0.709,0.54,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
24,50,43,0.735250474009253,0.676,0.544,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
25,49,42,0.716641850795874,0.671,0.533,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
26,54,50,0.791884873769157,0.694,0.551,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
27,50,40,0.744048355229383,0.676,0.563,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
28,50,47,0.720296970366432,0.676,0.527,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
29,50,41,0.737647502698675,0.676,0.55,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
30,45,29,0.676552644801641,0.654,0.584,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
31,51,50,0.731843627831266,0.68,0.517,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
32,54,52,0.789719592248269,0.694,0.536,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
33,47,39,0.681142625837966,0.662,0.537,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
34,56,51,0.828707144240151,0.704,0.548,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
35,44,31,0.657316096576209,0.649,0.558,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
36,47,34,0.699951512179925,0.662,0.555,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
37,54,51,0.79029734254405,0.694,0.538,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
38,59,61,0.862848571424158,0.719,0.538,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
39,50,38,0.74681409868513,0.676,0.572,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
40,50,37,0.746705909512365,0.676,0.568,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
41,41,27,0.608815371295804,0.637,0.561,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
42,54,53,0.782708350422303,0.694,0.529,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
43,57,51,0.847548148651744,0.709,0.566,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
44,58,55,0.856430431379641,0.714,0.547,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
45,53,43,0.787682840548345,0.69,0.569,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
46,46,33,0.689647361571483,0.658,0.564,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
47,61,65,0.897441809531935,0.73,0.546,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
48,50,44,0.726338001246684,0.676,0.54,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
49,56,50,0.83229134829875,0.704,0.553,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
50,54,50,0.795069508187028,0.694,0.546,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
51,63,66,0.932703556028062,0.741,0.55,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
52,52,52,0.752310494419686,0.685,0.512,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
53,56,50,0.833222026497169,0.704,0.554,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
54,51,52,0.728297683601261,0.68,0.518,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
55,49,41,0.721091467360794,0.671,0.546,-0.116551020408163,0.525252525252525,2,1.47474747474747,52,100,2600,0.54711,0.547087707706755,1
