"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,49,42,0.729088982029651,0.671,0.522,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
2,46,36,0.692461429794026,0.658,0.521,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
3,51,45,0.754571153155348,0.68,0.529,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
4,46,36,0.68496449331661,0.658,0.525,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
5,56,55,0.829781761832103,0.704,0.52,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
6,56,52,0.846639612018526,0.704,0.536,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
7,53,47,0.793840389655807,0.69,0.536,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
8,60,64,0.888401861550081,0.725,0.52,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
9,51,43,0.767927797893144,0.68,0.538,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
10,46,37,0.685770829191477,0.658,0.511,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
11,35,22,0.518854825336366,0.613,0.511,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
12,45,35,0.671884388142889,0.654,0.518,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
13,51,45,0.758246293337528,0.68,0.522,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
14,49,42,0.727307790566819,0.671,0.523,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
15,57,56,0.845990753088748,0.709,0.523,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
16,48,41,0.716180053900493,0.667,0.511,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
17,48,42,0.710169701011818,0.667,0.512,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
18,53,51,0.787091026440608,0.69,0.509,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
19,48,40,0.719104066094426,0.667,0.519,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
20,47,40,0.692495392326253,0.662,0.517,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
21,46,39,0.6794634623502,0.658,0.501,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
22,53,46,0.797705051835603,0.69,0.542,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
23,45,33,0.682419921205134,0.654,0.535,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
24,47,39,0.699154776945196,0.662,0.518,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
25,45,34,0.669344572008283,0.654,0.538,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
26,52,46,0.777421465220235,0.685,0.529,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
27,52,44,0.788930386201154,0.685,0.54,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
28,46,34,0.698026504228695,0.658,0.542,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
29,49,46,0.721639734981015,0.671,0.486,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
30,54,49,0.811154663857976,0.694,0.533,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
31,50,45,0.741413378962448,0.676,0.513,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
32,49,39,0.742383415214596,0.671,0.538,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
33,47,39,0.698361903648533,0.662,0.511,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
34,56,54,0.835852549066126,0.704,0.529,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
35,47,39,0.6930610251918,0.662,0.525,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
36,48,38,0.720029721704984,0.667,0.54,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
37,47,37,0.708884480025409,0.662,0.53,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
38,49,40,0.732405235191284,0.671,0.534,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
39,55,55,0.817128447635615,0.699,0.502,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
40,55,51,0.829047206754803,0.699,0.531,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
41,49,42,0.733850517616191,0.671,0.517,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
42,49,42,0.725440789286118,0.671,0.531,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
43,53,48,0.792679515584401,0.69,0.532,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
44,57,56,0.848234570957377,0.709,0.523,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
45,54,46,0.821610572412283,0.694,0.542,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
46,51,45,0.762146671809149,0.68,0.521,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
47,49,43,0.729132050837179,0.671,0.507,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
48,56,56,0.832487439796638,0.704,0.515,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
49,57,55,0.854743266269124,0.709,0.526,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
50,49,41,0.73393093347541,0.671,0.527,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
51,53,52,0.779125842536027,0.69,0.506,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
52,60,64,0.886969638456756,0.725,0.517,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
53,55,50,0.832300854791761,0.699,0.534,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
54,56,53,0.840880211209151,0.704,0.523,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
55,53,48,0.79117233082455,0.69,0.527,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
56,54,52,0.800676260007081,0.694,0.519,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
57,48,39,0.719095888287104,0.667,0.527,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
58,55,54,0.814556156880326,0.699,0.524,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
59,47,35,0.712577934532972,0.662,0.549,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
60,52,46,0.782096098277205,0.685,0.531,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
61,55,53,0.817943960135911,0.699,0.524,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
62,58,58,0.867261215364894,0.714,0.521,-0.0703877551020409,0.525252525252525,2,1.47474747474747,52,100,2600,0.52449,0.524475137486148,1
