"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,52,47,0.776989415127951,0.685,0.53,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
2,40,29,0.599682128106528,0.633,0.504,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
3,50,42,0.759072676873629,0.676,0.531,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
4,48,36,0.736434156821644,0.667,0.55,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
5,48,38,0.730633460267955,0.667,0.534,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
6,41,29,0.615047444205078,0.637,0.516,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
7,42,33,0.618415354657426,0.641,0.504,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
8,42,31,0.627534160172046,0.641,0.517,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
9,51,44,0.768339201304809,0.68,0.525,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
10,48,39,0.717317955598651,0.667,0.535,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
11,44,32,0.67259056450557,0.649,0.531,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
12,48,41,0.717401570242461,0.667,0.529,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
13,42,31,0.629740741596801,0.641,0.515,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
14,50,42,0.756933651783337,0.676,0.527,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
15,48,37,0.737350196946687,0.667,0.544,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
16,50,41,0.761142035694553,0.676,0.541,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
17,49,43,0.730459830263707,0.671,0.517,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
18,50,41,0.757331132928844,0.676,0.541,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
19,52,45,0.790456697079263,0.685,0.529,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
20,43,31,0.653186253041328,0.645,0.525,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
21,40,26,0.611025636043682,0.633,0.533,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
22,48,39,0.729411253641965,0.667,0.528,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
23,48,41,0.71959901435542,0.667,0.516,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
24,49,43,0.7339502052592,0.671,0.514,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
25,51,49,0.750036158940633,0.68,0.508,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
26,57,55,0.859589964708551,0.709,0.534,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
27,49,37,0.753144983666127,0.671,0.553,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
28,53,45,0.813591122471354,0.69,0.536,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
29,54,52,0.811270175138636,0.694,0.515,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
30,48,38,0.727148989739709,0.667,0.547,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
31,59,62,0.884940820664838,0.719,0.521,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
32,57,53,0.868214292010769,0.709,0.535,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
33,48,41,0.723187643368816,0.667,0.513,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
34,56,55,0.841292099141613,0.704,0.518,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
35,51,43,0.775702977657927,0.68,0.536,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
36,48,37,0.734589943700276,0.667,0.542,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
37,51,46,0.760223753626484,0.68,0.518,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
38,49,41,0.740710584442944,0.671,0.534,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
39,50,43,0.755686533709495,0.676,0.53,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
40,52,50,0.775590365972098,0.685,0.505,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
41,58,60,0.871312019394236,0.714,0.51,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
42,47,36,0.716577047931112,0.662,0.53,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
43,55,56,0.822816515958693,0.699,0.508,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
44,48,38,0.728144546984075,0.667,0.538,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
45,57,56,0.857657142925752,0.709,0.531,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
46,51,45,0.76554393384988,0.68,0.525,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
47,56,52,0.852636275433013,0.704,0.532,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
48,53,47,0.80455699925146,0.69,0.539,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
49,46,35,0.699433573929641,0.658,0.541,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
50,54,50,0.811847593556778,0.694,0.528,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
51,52,46,0.785471129434832,0.685,0.529,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
52,48,41,0.723090547982315,0.667,0.513,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
53,50,45,0.751579670561992,0.676,0.52,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
54,60,64,0.896260866450944,0.725,0.521,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
55,49,42,0.740336778466652,0.671,0.525,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
56,50,39,0.769647177047639,0.676,0.552,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
57,56,60,0.826354061332201,0.704,0.5,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
58,61,66,0.912550108571563,0.73,0.516,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
59,56,58,0.832331789483919,0.704,0.514,-0.0728979591836736,0.525252525252525,2,1.47474747474747,52,100,2600,0.52572,0.525701238799922,1
