"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,50,42,0.78609724227498,0.676,0.537,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
2,43,36,0.658126306016504,0.645,0.497,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
3,47,40,0.721216006565994,0.662,0.516,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
4,46,37,0.712844931019551,0.658,0.519,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
5,52,45,0.814951174493398,0.685,0.534,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
6,49,39,0.777930181197791,0.671,0.532,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
7,50,43,0.779503583552618,0.676,0.531,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
8,45,36,0.697702032891734,0.654,0.513,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
9,54,50,0.846224212277706,0.694,0.532,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
10,46,36,0.71970803612115,0.658,0.529,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
11,54,49,0.848067145528565,0.694,0.536,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
12,49,40,0.767845679469107,0.671,0.535,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
13,50,42,0.782986365331541,0.676,0.536,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
14,45,34,0.711820815344818,0.654,0.533,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
15,47,35,0.739087631573727,0.662,0.549,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
16,47,39,0.724418713021668,0.662,0.52,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
17,51,45,0.799758679407182,0.68,0.525,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
18,50,40,0.798530806571779,0.676,0.546,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
19,50,44,0.781109583458466,0.676,0.522,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
20,43,35,0.665119138249745,0.645,0.492,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
21,48,39,0.750551427663491,0.667,0.526,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
22,62,66,0.967107021222414,0.735,0.531,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
23,47,41,0.719779324339263,0.662,0.505,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
24,42,29,0.662144080719897,0.641,0.518,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
25,37,25,0.57235684576994,0.621,0.508,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
26,60,64,0.927158948060625,0.725,0.519,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
27,49,39,0.773389265334582,0.671,0.542,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
28,41,29,0.640306842776788,0.637,0.524,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
29,52,49,0.8070875877337,0.685,0.511,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
30,42,28,0.662077252358696,0.641,0.546,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
31,51,44,0.802228421009157,0.68,0.531,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
32,55,49,0.864500533000405,0.699,0.549,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
33,50,47,0.764877603463223,0.676,0.507,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
34,48,42,0.744965564950945,0.667,0.504,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
35,56,52,0.878897089969479,0.704,0.534,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
36,46,35,0.727228906927446,0.658,0.542,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
37,47,38,0.736105195331232,0.662,0.521,-0.0746122448979594,0.525252525252525,2,1.47474747474747,52,100,2600,0.52656,0.526603117472095,1
