"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,53,48,0.832461462057085,0.69,0.522,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
2,51,49,0.783832359991693,0.68,0.51,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
3,46,38,0.714385609864321,0.658,0.517,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
4,42,32,0.650754064649374,0.641,0.506,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
5,46,38,0.70666769459797,0.658,0.513,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
6,52,44,0.829821017451465,0.685,0.538,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
7,43,34,0.671569471948357,0.645,0.507,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
8,43,31,0.675598083549268,0.645,0.526,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
9,40,26,0.631056871517438,0.633,0.542,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
10,35,23,0.532718477546127,0.613,0.508,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
11,45,37,0.698488873609718,0.654,0.513,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
12,44,34,0.690710156851551,0.649,0.52,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
13,48,40,0.7443739286008,0.667,0.52,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
14,45,38,0.700617494133252,0.654,0.503,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
15,50,44,0.776165856541518,0.676,0.523,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
16,52,47,0.805103247793075,0.685,0.528,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
17,56,50,0.889780759531158,0.704,0.551,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
18,56,54,0.87751753833234,0.704,0.525,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
19,41,30,0.641969829969523,0.637,0.513,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
20,48,39,0.753568772297353,0.667,0.524,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
21,54,46,0.863517347388979,0.694,0.539,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
22,45,34,0.711362416758157,0.654,0.527,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
23,53,52,0.812894437315408,0.69,0.511,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
24,50,41,0.791450521463916,0.676,0.534,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
25,49,40,0.772181748407753,0.671,0.539,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
26,64,72,1,0.746,0.522,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
27,42,31,0.651082453235773,0.641,0.528,-0.0763061224489796,0.525252525252525,2,1.47474747474747,52,100,2600,0.52739,0.527475683298576,1
