"node","degree","betweenness","eigen","closeness","local.cc","sw.measure.TJHBL","density","diameter","av.pl","av.deg","nodes","edges","avg.local.cc","avg.local.transitivity","n.components"
1,48,43,0.731129967122067,0.667,0.5,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
2,45,36,0.68418411505342,0.654,0.516,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
3,43,33,0.658042701099165,0.645,0.517,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
4,48,41,0.734547868181573,0.667,0.516,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
5,53,48,0.818402890577283,0.69,0.526,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
6,47,39,0.726062551330399,0.662,0.515,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
7,40,30,0.608128486299528,0.633,0.5,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
8,46,36,0.713297844433616,0.658,0.535,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
9,43,32,0.662649469257557,0.645,0.522,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
10,47,36,0.73223865120274,0.662,0.526,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
11,41,29,0.634212922951301,0.637,0.524,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
12,51,43,0.788526232858324,0.68,0.539,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
13,50,41,0.785381421613715,0.676,0.534,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
14,45,38,0.675082553930872,0.654,0.509,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
15,50,40,0.77912188045574,0.676,0.548,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
16,48,41,0.732904420901339,0.667,0.519,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
17,51,44,0.791500725116416,0.68,0.529,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
18,55,52,0.850059164138785,0.699,0.527,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
19,55,50,0.855285015808939,0.699,0.541,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
20,43,31,0.662937916962109,0.645,0.533,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
21,53,49,0.818778516161097,0.69,0.521,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
22,38,25,0.576478252852809,0.625,0.531,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
23,49,44,0.750046806071598,0.671,0.509,-0.0749795918367346,0.525252525252525,2,1.47474747474747,52,100,2600,0.52674,0.526764625692434,1
